Video ID,Title,Category,Views,Duration,Likes,Comments,Uploaded Date,Date,Tags,Channel Title,Channel Total View,Channel Subscribers,Channel Video,Channel Keywords
H0S28p3eoWs,Snow ManBREAKOUTMusic Video,Music,3239315,1~5min,125586.0,11223.0,2024-06-19,2024-06-20,"['Snow Man', 'スノーマン', '岩本 照', 'Hikaru Iwamoto', '深澤 辰哉', 'Tatsuya Fukazawa', 'ラウール', 'Raul', '渡辺 翔太', 'Shota Watanabe', '向井 康二', 'Koji Mukai', '阿部 亮平', 'Ryohei Abe', '目黒 蓮', 'Ren Meguro', '宮舘 涼太', 'Ryota Miyadate', '佐久間 大介', 'Daisuke Sakuma']",Snow Man,3416864363,3240000,580,"['Snow', 'Man', 'snowman', 'スノーマン']"
CQQgfhAsKJc,虫眼鏡てつパパとしパパ爆弾婚約を知る,Comedy,708123,30~60min,19363.0,945.0,2024-06-19,2024-06-20,,東海オンエアの控え室,2891770701,3010000,2279,
GbpRqM9e7u4,Nintendo Direct2024618,Gaming,1675627,30~60min,28934.0,,2024-06-18,2024-06-20,"['Game', 'VideoGame', 'ゲーム', 'ビデオゲーム', 'Video Game (Industry)', '任天堂', 'ニンテンドー', 'Nintendo', 'sv_nintendo', 'Switch', 'スイッチ', 'Nintendo Direct', 'Direct', 'ダイレクト', 'PlayStation Publishing', 'スクウェア・エニックス', 'SNK', 'Private Division', 'マーベラス', 'Disney Games', 'セガ', 'NCSOFT', '日本コロムビア', 'グランディング', 'バンダイナムコエンターテインメント', 'カプコン', '小学館', 'Sunblink Entertainment', 'スパイク・チュンソフト', 'ゼルダの伝説', '神々のトライフォース', '4つの剣', 'メトロイド', 'ゼロミッション', 'パーフェクトダーク', 'コーエーテクモゲームス', '日本一ソフトウェア', 'KONAMI', 'PLAYISM', 'KADOKAWA', 'フリュー', 'Annapurna Interactive', 'ジニアス・ソノリティ', 'NetEase Games', '日本ファルコム', '2D BOY', 'Cygames', 'アニプレックス']",Nintendo 公式チャンネル,1655140219,2990000,3214,"['Nintendo', '任天堂', 'にんてんどう', 'ニンテンドウ', 'ニンテンドー', 'YouTube', 'ユーチューブ', 'youtube', 'nintendo', '任天堂YouTube', '任天堂ユーチューブ', 'wii', 'official', 'channel', '公式', 'チャンネル', 'nintendo', 'youtube', 'YouTube任天堂', 'Nintendo', '3DS', 'ニンテンドー3DS', 'スリーディーエス', 'ニンテンドー3DS', 'LL', '3DS', 'Nintendo', 'Wii', 'U', 'Wii', 'ウィーユー', '2DS', 'ツーディーエス', 'New', 'Switch', 'マリオ', 'スーパーマリオ', 'ゼルダ', 'ゼルダの伝説', 'リンク', 'ドンキーコング', '星のカービィ', 'カービィ']"
LSxnjW49su8,大谷が4年連続の20号チームも9回に5点差ひっくり返す劇的逆転勝利ドジャース vs ロッキーズ 試合ハイライト MLB2024シーズン 619,Sports,1607089,10~30min,12932.0,1769.0,2024-06-19,2024-06-20,"['MLB', 'メジャーリーグ', 'EPL', 'プレミアリーグ', 'SPFL', 'スコティッシュプレミアシップ', 'セリエA']",SPOTVNOW,1112636247,1000000,10027,"['MLB', 'メジャーリーグ', 'プレミアリーグ', 'EPL', 'spotv', 'spotv', 'now']"
MAP3cnAexxM,櫻坂46愛し合いなさい,Music,259037,1~5min,18307.0,2869.0,2024-06-19,2024-06-20,"['櫻坂46', '櫻坂', '櫻', ""Nobody's fault"", 'BAN', '流れ弾', '五月雨よ', '桜月', 'その日まで', 'Start over!', '承認欲求', '君がサヨナラ言えたって', '何歳の頃に戻りたいのか？', '自業自得', '愛し合いなさい']",櫻坂46 OFFICIAL YouTube CHANNEL,1094370983,1160000,397,
fKO2rAE4lW4,2024年 さきたま杯JpnI第28回NAR公式,Sports,176861,1~5min,1811.0,,2024-06-19,2024-06-20,,NAR公式チャンネル,21512876,47000,1028,
L3X5QYSLDaw,トラブル続出軍神爆撃竜馬の韓国グルメ旅に密着,Entertainment,213172,10~30min,3694.0,835.0,2024-06-19,2024-06-20,"['#どっこい', '#どっこい翔平', '#HOST-TV', '#日本一有名ホスト', '#ミナミ', '#ミナミの渚', '#THE REAL FACE', '#ホスノート', '#HOSNOTE', '#ふゆマニ', '#ホスノート-HOSNOTE-', '#おやしろくんTV', '#社美緒', '#THE JEANNE STORY', '#歌舞伎町の蘭社長', '#蘭社長', '#KG PRODUCE', '#帝幕府-歌舞伎町の夜の相談bar-', '#帝幕府', '#歌舞伎町の夜の相談', '#ROLAND SHOW', '#ROLAND', '#歌舞伎町', '#ホストクラブ', '#新宿', '#ホスト', 'キャバクラ']",エルコレ〜歌舞伎超TV〜,44884781,144000,118,
kcXtSY5Pt_s,JUNON BEFIRST  Nova Flame Special Dance Performance,Music,662738,1~5min,39938.0,3424.0,2024-06-18,2024-06-20,"['SKY-HI', 'スカイハイ', 'すかいはい', '日高', 'ヒダカ', 'ひだか', '日高光啓', 'AAA', 'トリプルエー', 'すっきり', 'ｽｯｷﾘ', 'sukkkiri', 'THEFIRST', 'ザファースト', 'ｻﾞﾌｧｰｽﾄ', 'ざふぁーすと', 'BMSG', 'ビーエムエスジー', 'ﾋﾞｰｴﾑｴｽｼﾞｰ', 'びーえむえすじー', 'ボーイズグループオーディション', 'ざすと', 'ザスト', 'ｻﾞｽﾄ', 'BEFIRST', 'ﾋﾞｰｽﾄ', 'ボーイズグループ', 'ﾎﾞｰｲｽﾞｸﾞﾙｰﾌﾟ', 'Boysgroup', 'BE:FIRST', 'JUNON', 'RYUHEI', 'LEO', 'SOTA', 'RYOKI', 'MANATO', 'SHUNTO', 'ジュノン', 'ｼﾞｭﾉﾝ', 'リュウヘイ', 'ﾘｭｳﾍｲ', 'レオ', 'ソウタ', 'ﾚｵ', 'ｿｳﾀ', 'リョウキ', 'ﾘｮｳｷ', 'マナト', 'ﾏﾅﾄ', 'シュント', 'ｼｭﾝﾄ', 'BESTY']",BE:FIRST Official,606664216,297000,493,
Pfm7khG_zv0,INI LOUD 4K  STUDIO CHOOM ORIGINAL,Entertainment,386279,1~5min,16664.0,1868.0,2024-06-19,2024-06-20,"['M2', '엠투', '스튜디오 춤', '스춤', 'Studio choom', 'COVERS', '커버스', 'DANCE THE X', '댄스 더 엑스', '댄스', 'DANCE', '비 오리지널', 'BE ORIGINAL', '커버', 'COVER', 'Artist Of The Month', 'AOTM', 'Drop the dance', '드롭더댄스', 'Mix & Max', '믹스앤맥스', '믹앤맥']",STUDIO CHOOM [스튜디오 춤],3310818664,5240000,2384,"['M2', 'CHOOM', '스튜디오', '춤', '댄스', '댄스', '영상', '춤', '케이팝', '스춤', '엠투', 'dance', 'practice', 'be', 'original', '비', '오리지널', 'artist', 'of', 'the', 'month', 'dance', 'kpop', 'studio', 'choom', 'studiochoom', 'dance', 'the', 'x', '스튜디오춤', 'aotm', 'mix', 'max', '4k']"
_wLveipj6YU,天皇陛下が訪英前に会見皇后さまとこれだけは譲れない微笑ましい話皇室ちょっといい話156,News & Politics,362373,10~30min,9702.0,514.0,2024-06-19,2024-06-20,,テレ東BIZ,1738659511,2030000,36698,"['テレ東', 'ニュース', '経済', '投資', '株', 'テレビ東京', '解説', '政治']"
eTqkUlmSb5g,崩壊スターレイルホタル育成ガイド使い方光円錐遺物オーナメントPT編成凸すべて解説,Gaming,137070,10~30min,1728.0,265.0,2024-06-19,2024-06-20,"['スターレイル', 'starrail']",ボビー,51024524,75800,1673,"['ゲーム', '崩壊スターレイル', 'スターレイル', '崩壊', 'ホヨバース', 'hoyoverse', '原神']"
CagFvFjmw7c,ヒカル宮迫東国原宮崎の名物を堪能絶品のグルメ体験をとくとご覧あれ,Travel & Events,272786,10~30min,11069.0,935.0,2024-06-18,2024-06-20,"['#宮崎', 'そのまんま宮崎', 'グルメ', '観光', '旅行', '移住']",そのまんま宮崎,9408189,35900,296,"['東国原英夫', '宮崎', '加藤守', 'グルメ', '観光', '旅行', '移住']"
1lCWlmbou0I,Stray Kids ATE Trailer,Music,1940094,1~5min,414055.0,21121.0,2024-06-18,2024-06-20,"['JYP Entertainment', 'JYP', 'Stray Kids', '스트레이 키즈', 'SKZ', '스키즈', '방찬', 'BANG CHAN', '리노', 'LEE KNOW', '창빈', '서창빈', 'CHANGBIN', 'SEOCHANGBIN', '현진', '황현진', 'HYUNJIN', 'HWANGHYUNJIN', '한', '한지성', 'HAN', 'HANJISUNG', '필릭스', 'FELIX', '승민', '김승민', 'SEUNGMIN', 'KIMSEUNGMIN', '아이엔', '양정인', 'I.N', 'YANGJEONGIN', 'stray kids comeback', '스트레이 키즈 컴백', '스키즈 컴백', 'skz comeback', '스트레이키즈 트레일러', '스키즈 트레일러', 'stray kids trailer', 'Stray Kids teaser', '스트레이 키즈 티저', 'skz', 'ATE', 'ate', '에이트', 'ATE Trailer', 'ATE 트레일러', '에이트 트레일러', 'Chk Chk Boom', '칙칙붐', 'skz ate', '스트레이 키즈 ATE', '스키즈 ATE', '스키즈 칙칙붐', 'skz chk chk boom', '스키즈티저']",JYP Entertainment,22619008904,29200000,2100,"['JYP', '제이와이피', '제이와이피엔터테인먼트', '제이와이피네이션', '원더걸스', '투에이엠', '투피엠', '미쓰에이', '미스에이', '제이제이프로젝트', '피프틴앤드', '박지민', '백예린', '주', '백아연', '산이', '소희', '선예', '예은', '혜림', '유빈', '선미', '김유빈', '조권', '진운', '창민', '슬옹', '택연', '닉쿤', '준케이', '찬성', '준호', '우영', '수지', '페이', '지아', '민', '박진영', '주니어', '제이비', '지민', '예린', 'wondergirls', '2pm', '2am', '15', 'jjproject', 'sane', 'jyp', 'jypentertainment', 'jypnation', 'sohee', 'sun', 'lim', 'yubin', 'yenny', 'sunmi', 'taekyeon', 'chansung', 'nichkhun', 'wooyoung', 'junho']"
ShmbjdP4eoI,INI  LOUD Official MV,Entertainment,3166254,1~5min,62758.0,15829.0,2024-06-17,2024-06-20,"['INI', 'アイエヌアイ', 'PRODUCE101', '아이앤아이', '池﨑理人', '尾崎匠海', '木村柾哉', '後藤威尊', '佐野雄大', '許 豊凡', '髙塚大夢', '田島将吾', '西洸人', '藤牧京介', '松田迅']",INI,495041354,544000,630,"['INI', '池', '理人', '尾崎匠海', '木村柾哉', '田島将吾', '後藤威尊', '佐野雄大', '許豊凡', '髙塚大夢', '西洸人', '藤牧京介', '松田迅', 'プデュ', '日プ', 'PRODUCE', '101', 'JAPAN', 'PRODUCE', '101', 'アイエヌアイ', 'Brighter', 'Rocketeer', 'We', 'Are', 'CALL', '119', 'INIフォルダ']"
etszyIkZV_4,お前ネットで俺のことバカにしたよなポケモンSVゆっくり実況,Gaming,314412,10~30min,8350.0,519.0,2024-06-18,2024-06-20,"['ポケモン', 'ポケモン剣盾', 'ソードシールド', 'ぽへ', 'ぽへチャンネル', 'ゆっくり', 'ゆっくり実況', 'マッシブーン', '霊夢', '魔理沙', '任天堂', 'ゲーム', 'ゲーム実況', 'ソード', 'シールド', 'ランクマ', '人気', 'ダイマックス', 'DLC', 'ポリ2', 'ポリゴン2', 'レジェンズ', 'ポケモンSV', 'スカーレット', 'バイオレット', 'HOME', 'ポケモンホーム', '藍の円盤', 'ZA', 'レジェンズZA', '伝説', 'グラードン']",ぽへチャンネル,619010926,641000,676,"['ポケモン', 'スマブラ', 'ゆっくり', 'ゆっくり実況', 'ポケモンUSUM', 'ポケモン剣盾', 'マイクラ']"
zppw3El7VL0,YUSHIくんと対談してみた,Entertainment,515681,10~30min,9012.0,1290.0,2024-06-18,2024-06-20,,ふわっとmikuruチャンネル,241884640,604000,665,['朝倉未来']
XC_d-03GC6g,RIZIN事務所から帰宅したら清水がバラの花束を抱えて待ってくれてた,People & Blogs,253818,10~30min,3728.0,393.0,2024-06-18,2024-06-20,,ジョリーと清水,107553592,147000,241,
2UNyCrd7le0,618にじさんじGTAニュース星川サラ叶にじさんじにじGTA,Gaming,306946,30~60min,10196.0,56.0,2024-06-18,2024-06-20,"['星川サラ', 'ほしかわさら', 'horikawasara', 'にじさんじ', 'nijisanji', 'Vtuber', 'anime', 'アニメ', 'japan', '切り抜き', '雑談', 'game', 'ゲーム', '実況', '歌ってみた', 'カバー', 'にじGTA']",星川サラ / Sara Hoshikawa,252588580,1040000,1438,"['星川サラ', 'ほしかわさら', 'horikawasara', 'にじさんじ', 'nijisanji', 'Vtuber', 'anime', 'アニメ', 'japan', '切り抜き', '雑談', 'game', 'ゲーム', '実況', '歌ってみた', 'カバー']"
_lYN9EMQ1N4,崩壊スターレイルホタル キャラクターPV 殻の中の蛍火,Gaming,932018,1~5min,72595.0,2263.0,2024-06-18,2024-06-20,,崩壊：スターレイル,186110987,843000,297,"['崩壊スターレイル', 'スターレイル', 'honkai', 'star', 'rail', 'jp', 'honkai', 'star', 'rail', 'hsr', 'jp', 'star', 'rail', 'jp', 'スタレ', 'スターレイル', 'bgm', 'スターレイル', 'ストーリー', 'レイシオ', 'フォフォ', 'アルジェンティ', 'ドクターレイシオ', 'カフカ', 'カフカ', 'スターレイル', '黄泉', 'アベンチュリン', 'white', 'night', 'ホワイトナイト', 'ロビン', 'スターレイル', '花火', 'スターレイル', 'ロビン', '傷つく誰かの心を守ることができたなら', 'ロビン', '歌', 'レイシオ', '花火', '翼の生えた希望']"
3p0s3PHU0JY,ロケVTR激闘ワカサギ釣り対決いぬたかししらむ,Gaming,251126,30~60min,15438.0,325.0,2024-06-18,2024-06-20,"['ホロライブ', 'VTuber', 'バーチャルYouTuber', '戌神ころね', 'ホロライブゲーマーズ', 'hololive', 'ゲーム実況', '実況']",Korone Ch. 戌神ころね,350299908,2100000,1016,"['ホロライブ', 'hololive', 'ホロライブゲーマーズ', 'ゲーム実況', '実況', 'バーチャルyoutuber', 'Vtuber', 'VTuber', 'バーチャルYouTuber', '戌神ころね']"
78lNnCitcBM,RIIZE 라이즈 Boom Boom Bass MV,Music,10986556,1~5min,213331.0,15520.0,2024-06-17,2024-06-20,"['sm', 'RIIZE', 'Impossible', 'SHOTARO', 'EUNSEOK', 'SUNGCHAN', 'WONBIN', 'SOHEE', 'ANTON', '라이즈', '임파서블', '쇼타로', '은석', '성찬', '원빈', '뮤비', '뮤비 티저', 'Music VIdeo', 'MV', 'RIIZING', '라이징', 'boom boom bass', 'bbb', '붐붐베이스', '베이스', '붐붐 베이스']",SMTOWN,29555266363,32500000,4367,"['SM', 'SMENT', 'SMTOWN', 'SMENTERTAINMENT', '에스엠엔터테인먼트', '에스엠타운', '에스엠', 'KPOP', 'TVXQ', '동방신기', '東方神起', 'DBSK', 'SuperJunior', '슈퍼주니어', 'SJ', 'Girls', 'Generation', '소녀시대', 'GG', 'SNSD', '少女時代', 'SHINee', '샤이니', '에프엑스', 'f', 'x', 'Grace', '천상지희', '천상지희더그레이스', 'TRAX', '트랙스', 'BoA', '보아', 'KANGTA', '강타', 'LeeYeonHee', 'exo', 'exom', 'exok', '엑소', '엑소케이', '엑소엠', 'NCT', 'NCT', '127', 'NCT', 'DREAM', 'Red', 'Velvet', '레드벨벳', '엔시티', '엔시티', '127', '엔시티', '드림', 'NCT', 'U', '엔시티유', 'SuperM', '슈퍼엠', 'aespa', '에스파']"
-eCJ-mW1a3c,高額自腹自分の身長ぴったりのレシート目指して爆買い対決したら神試合になった,Comedy,1526631,30~60min,26721.0,821.0,2024-06-18,2024-06-20,,東海オンエア,13739107742,7050000,2973,
LbaIavD4anE,旅人街に降り立つにじGTA,Entertainment,450810,1~10hrs,15946.0,188.0,2024-06-17,2024-06-20,"['剣持刀也', 'けんもちとうや', 'kenmochitoya', 'にじさんじ', 'nijisanji', 'Vtuber', 'anime', 'アニメ', 'japan', '切り抜き', '雑談', '実況', '歌ってみた']",剣持刀也,217695788,1020000,519,"['剣持刀也', 'けんもちとうや', 'kenmochitoya', 'にじさんじ', 'nijisanji', 'Vtuber', 'anime', 'アニメ', 'japan', '切り抜き', '雑談', 'game', 'ゲーム', '実況', '歌ってみた']"
lwMF5IPCBVo,ドロピザのネタバレ第一回ゆいまる王,People & Blogs,477228,10~30min,13060.0,896.0,2024-06-17,2024-06-20,"['終わった人', 'ドロピザ', 'ゆいまる', 'ONE PIECE', 'ワンピース', 'ONE PIECE考察', 'ワンピース考察', '考察', 'ネタバレ', 'ちいかわ', 'モノマネ', 'ものまね', '声真似', 'コスプレ', 'コスプレイヤー', '東海オンエア', 'てつや王']",終わった人,230136495,1120000,383,"['モノマネ', 'コスプレ', 'モッパン']"
_k2u-G0RNyI,ロマンシング サガ2 リベンジオブザセブンアナウンスメントトレーラー,Gaming,294744,1~5min,,,2024-06-18,2024-06-20,"['スクウェア･エニックス', 'スクエニ', 'SQUARE ENIX', 'スクエア']",スクウェア・エニックス,1065956208,1020000,10179,"['スクエニ', 'FF', 'チョコボ', 'クロノ', 'クロノ・トリガー', 'FFCC', 'square', 'enix', 'DQ', 'ドラクエ', 'ドラゴンクエスト', 'ファイナルファンタジー', 'スクエア']"
9aAiIB6Vlpc,EVNNE 이븐 Badder Love Official MV,People & Blogs,3321933,1~5min,73989.0,5484.0,2024-06-17,2024-06-20,,EVNNE,51230221,633000,563,
aA1c5sUXg44,617にじさんじGTAニュース星川サラ叶にじさんじにじGTA,Gaming,301735,10~30min,10475.0,71.0,2024-06-17,2024-06-20,"['星川サラ', 'ほしかわさら', 'horikawasara', 'にじさんじ', 'nijisanji', 'Vtuber', 'anime', 'アニメ', 'japan', '切り抜き', '雑談', 'game', 'ゲーム', '実況', '歌ってみた', 'カバー']",星川サラ / Sara Hoshikawa,252588580,1040000,1438,"['星川サラ', 'ほしかわさら', 'horikawasara', 'にじさんじ', 'nijisanji', 'Vtuber', 'anime', 'アニメ', 'japan', '切り抜き', '雑談', 'game', 'ゲーム', '実況', '歌ってみた', 'カバー']"
nKj2FqzEXCY,増田家親友が第一子の性別を知るところを見守ります,Entertainment,357426,10~30min,7015.0,526.0,2024-06-17,2024-06-20,,ブラーボりょうのボンサバドゥ!チャンネル,109289005,879000,155,
m6pTbEz4w3o,NewJeans 뉴진스 Right Now Official MV,Music,7092649,1~5min,459979.0,29239.0,2024-06-16,2024-06-20,"['HYBE', 'HYBE LABELS', '하이브', '하이브레이블즈']",HYBE LABELS,34465954121,75000000,1876,
1Bc3crJ4sNA,大谷が驚異の2打席連発先発グラスノーは7回無失点で7勝目ロイヤルズ vs ドジャース 試合ハイライト MLB2024シーズン 617,Sports,1716370,5~10min,10392.0,879.0,2024-06-16,2024-06-20,"['MLB', 'メジャーリーグ', 'EPL', 'プレミアリーグ', 'SPFL', 'スコティッシュプレミアシップ', 'セリエA']",SPOTVNOW,1112636247,1000000,10027,"['MLB', 'メジャーリーグ', 'プレミアリーグ', 'EPL', 'spotv', 'spotv', 'now']"
CWRHwqUMyaE,江頭ドラゴンボール一番くじに挑戦,Comedy,539289,30~60min,10933.0,952.0,2024-06-16,2024-06-20,"['江頭', 'エガちゃん', 'ブリーフ団', 'badass', 'samurai']",エガちゃんねる 〜替えのパンツ〜,137323934,1130000,214,"['江頭2', '50', '江頭', 'ega', 'SAMURAI']"
EJF2PV3BQtQ,JEONGHAN X WONWOO SEVENTEEN 어젯밤 Guitar by 박주원 Official MV,Music,8480873,1~5min,380534.0,23105.0,2024-06-17,2024-06-20,"['HYBE', 'HYBE LABELS', '하이브', '하이브레이블즈']",HYBE LABELS,34465954121,75000000,1876,
eNnjkW8lv8E,サウナコムドットひゅうがをチルデートに誘ったら過去1盛り上がりすぎたwwwwコムばんざい,Entertainment,1052637,1~10hrs,23298.0,1629.0,2024-06-16,2024-06-20,"['やってみた', 'みゆ', 'ルナ', '森元流那', 'るな', 'ビジネスカップル', '今日好き', 'ばんばんざい', 'YouTuber', '爆笑', 'おもしろ', 'ドッキリ', 'tiktok', '衝撃', 'ぎし', 'コムドット', 'ひゅうが', '流那']",ばんばんざい,2701834873,2760000,2769,"['森元流那', 'るな', '可愛い', '面白い', '美女', 'イケメン', 'ぎし', '美優', 'ばんばんざい', 'みゆ', 'ビジネスカップル', 'ドッキリ', 'モニタリング']"
lVuT9y_8Nu4,公式ちいかわ第177話ちいかわの夢1週間限定配信625 火AM759まで,Entertainment,719043,1~5min,28353.0,613.0,2024-06-17,2024-06-20,"['ちいかわ', 'アニメちいかわ', 'めざましテレビ', 'フジテレビ', 'アニメ', '新作アニメ', 'ショートアニメ', 'すみっこぐらし', 'モルカー', '声優', '小澤亜李', '井口裕香', '杉田智和', '東地宏樹', '松岡禎丞', '内田雄馬', '淺井孝行', 'かわいい', '癒し', '昼寝', '朝', '考察', '討伐', 'ねこ', 'ウサギ', 'キッズ', '子供', 'ドラえもん', 'アンパンマン']",めざましテレビチャンネル,134561011,568000,347,"['めざましテレビ', '永島優美', '三宅正治', '久慈暁子', '井上清華', '生田竜星', '藤本万梨乃', '永尾亜子', '鈴木唯', '軽部真一', '堤礼実', 'フジテレビ', 'テレビ', 'アナウンサー', '女子アナ']"
wDA-zXMzcmc,初単独ライブ直後楽屋で爆速反省会すると突然アノ人が舞台上でもYouTube撮影 81,Entertainment,214692,10~30min,14325.0,1542.0,2024-06-17,2024-06-20,"['IMP', 'アイエムピー', 'TOBE', 'TOBE_IMP', 'imp', 'imp.']",IMP. OFFICIAL,110995437,332000,306,"['TOBE', 'IMP', 'IMP', 'アイエムピー', 'TOBE', 'IMP', '佐藤新', '基俊介', '鈴木大河', '影山拓也', '松井奏', '横原悠毅', '椿泰我']"
_HrtWwT5CsY,2024年上半期ベストコスメプチプラ編コスパ大優勝プチプラ激戦の中で特に優秀だったコスメを決めました,Entertainment,216298,30~60min,3351.0,311.0,2024-06-17,2024-06-20,"['アカリン', '吉田朱里', 'あかりん', 'メイク', 'コスメ', 'メイク動画', '美容', 'プチプラ', 'ベスコス', '美容系', '人気', 'おすすめ', 'スキンケア', 'ドラコス', 'デパコス', 'コスメ購入品', 'メイク方法', 'B IDOL', 'ビーアイドル', 'bidol', '涙袋', '透明感', 'ツヤ肌']",YoshidaAkari,378459115,985000,1246,
75GTYOWxVMU,セブンの豚焼肉弁当が最強すぎる,Entertainment,2523626,5~10min,136772.0,15192.0,2024-06-16,2024-06-20,"['ヒカキン', 'ヒカキンtv', 'hikakintv', 'hikakin', 'ひかきん', 'ひかきんtv', 'ユーチューバー', 'YouTube', 'YouTuber', '商品紹介', 'おもちゃ', 'オモチャ', '玩具', '動画', 'ビートボックス', 'Beatbox', 'ボイパ', 'ヒューマンビートボックス', 'ボイスパーカッション', 'レビュー', 'セブンの豚焼肉弁当が最強すぎる！', '2024', 'セブンイレブン', 'セブン', '弁当', '豚焼肉弁当', '唐辛子マヨネーズ', '2012']",HikakinTV,12669041167,18700000,3527,"['hikakin', 'hikakintv', 'ヒカキンtv', 'ヒカキン', 'ボイパ', 'ビートボックス', 'ヒューマンビートボックス', 'ボイスパーカッション', 'youtube', 'ひかきん', '商品紹介', 'レビュー', 'お笑い', 'コメディー', 'エンターテイメント', 'おもしろ', '料理', '毎日', '動画', '投稿', '系', '男子', 'ハプニング', 'ブロガー', '人気', 'japan']"
V9d2sCWToJY,616にじさんじGTAニュース星川サラ叶にじさんじにじGTA,Gaming,358650,10~30min,14028.0,68.0,2024-06-16,2024-06-20,"['星川サラ', 'ほしかわさら', 'horikawasara', 'にじさんじ', 'nijisanji', 'Vtuber', 'anime', 'アニメ', 'japan', '切り抜き', '雑談', 'game', 'ゲーム', '実況', '歌ってみた', 'カバー']",星川サラ / Sara Hoshikawa,252588580,1040000,1438,"['星川サラ', 'ほしかわさら', 'horikawasara', 'にじさんじ', 'nijisanji', 'Vtuber', 'anime', 'アニメ', 'japan', '切り抜き', '雑談', 'game', 'ゲーム', '実況', '歌ってみた', 'カバー']"
Sg6ZOeyxf0k,コムばんざいコムドットと寝起き5秒でビッグマックセット早食い対決がキツすぎて大変な事になったwwwwww,Entertainment,1296983,30~60min,31362.0,2188.0,2024-06-15,2024-06-20,"['やってみた', 'みゆ', 'ルナ', '森元流那', 'るな', 'ビジネスカップル', '今日好き', 'ばんばんざい', 'YouTuber', '爆笑', 'おもしろ', 'ドッキリ', 'tiktok', '衝撃', 'ぎし', 'コムドット', 'やまと', 'ひゅうが', 'ゆうた', 'ゆうま', 'あむぎり', '流那', 'マクドナルド', 'ビッグマック']",ばんばんざい,2701834873,2760000,2769,"['森元流那', 'るな', '可愛い', '面白い', '美女', 'イケメン', 'ぎし', '美優', 'ばんばんざい', 'みゆ', 'ビジネスカップル', 'ドッキリ', 'モニタリング']"
3QDO41wZdHU,ホームラン1発につきオフ1日オフ覚醒で5打席連続ホームランを打つ日のモーニングルーティン野球部 寮生活,Sports,1030649,30~60min,19750.0,1362.0,2024-06-15,2024-06-20,"['野球部あるある', 'リアル', 'ルーティン', 'routine', 'モーニングルーティン', '高校野球', 'あめんぼぷらす', 'あめんぼぷらすぽーつ', 'アメンボプラス', '日常', 'コント', 'コメディ', '試合', '寮生活']",あめんぼぷらす【日常コメディ】,704747161,1840000,594,"['あめんぼぷらす', 'あめぷら', '羽谷勝太', '松井尚斗', 'しょーた', 'おまつ']"
OMU_6Zrol14,結構飲みますSixTONES 田中樹と一緒に手料理とワイン焼酎で乾杯,Entertainment,872180,30~60min,44139.0,2930.0,2024-06-15,2024-06-20,"['亀梨和也', 'KAT-TUN']",亀梨和也,76221015,862000,86,
PWirijQkH4M,Worlds Deadliest Obstacle Course,Entertainment,86445299,10~30min,4173739.0,118230.0,2024-06-15,2024-06-20,,MrBeast,52568040869,285000000,803,"['mrbeast6000', 'beast', 'mrbeast', 'Mr', 'Beast', 'mr']"
3egTS0WCldM,Travis Japan Sweetest Tune  Dance Practice Live Stream,Entertainment,374093,1~5min,21086.0,2365.0,2024-06-15,2024-06-20,"['Travis Japan', 'TravisJapan', 'トラビスジャパン', 'トラヴィスジャパン', 'トラビス', 'トラヴィス', 'トラジャ', '宮近海斗', 'Kaito Miyachika', 'Chaka', 'ちゃか', '中村海人', 'Kaito Nakamura', 'Umi', 'うみ', 'うみんちゅ', '七五三掛龍也', 'Ryuya Shimekake', 'Shime', 'しめ', '川島如恵留', 'Noel Kawashima', 'Noel', 'ノエル', 'のえる', '吉澤閑也', 'Shizuya Yoshizawa', 'Shizu', 'しず', '松田元太', 'Genta Matsuda', 'Genta', 'げんた', '松倉海斗', 'Kaito Matsukura', 'Machu', 'まちゅ', 'まつく', 'TJ', 'LIVE', 'Sweetest Tune']",Travis Japan,147249802,384000,403,"['Travis', 'Japan', 'TravisJapan', 'トラビスジャパン', 'トラヴィスジャパン', 'トラビス', 'トラヴィス', 'トラジャ', '宮近海斗', 'Kaito', 'Miyachika', 'Chaka', 'ちゃか', '中村海人', 'Kaito', 'Nakamura', 'Umi', 'うみんちゅ', '七五三掛龍也', 'Ryuya', 'Shimekake', 'Shime', 'しめ', '川島如恵留', 'Noel', 'Kawashima', 'Noel', 'ノエル', '吉澤閑也', 'Shizuya', 'Yoshizawa', 'Shizu', 'しず', '松田元太', 'Genta', 'Matsuda', 'Genta', 'げんた', '松倉海斗', 'Kaito', 'Matsukura', 'Machu', 'まちゅ', 'My', 'Dreamy', 'Hollywood', 'Hollywood', 'TJ', 'TJ', 'Boys', 'idol', 'Japanese', 'idol']"
rD1u5MOD_ws,実家ごはんみんなで食べるごはんは美味しい,Entertainment,664433,10~30min,11833.0,879.0,2024-06-15,2024-06-20,,井上 咲楽 Sakura Inoue,6998521,94300,9,"['井上咲楽', 'タレント', '芸能人', 'バラエティ', '自然好き', 'エコ活動', '美容', 'ファッション', 'メイク', '日常生活', '趣味', 'トーク', '笑い', 'グルメ', '旅行', '日常Vlog', 'エンタメ', 'テレビ', 'イノサク', '料理', '1人暮らし', '暮らし']"
BmeiVlgmbJM,東京に引っ越したので新居のルームツアー,People & Blogs,446723,10~30min,6871.0,449.0,2024-06-15,2024-06-20,,エガワ家,16129764,348000,34,
