Video ID,Title,Category,Views,Duration,Likes,Comments,Uploaded Date,Date,Tags,Channel Title,Channel Total View,Channel Subscribers,Channel Video,Channel Keywords
IajeQM00yfE,KISS OF LIFE 키스오브라이프 Sticky Official Music Video,Music,1844144,1~5min,254801.0,14827,2024-06-30,2024-07-01,"['KISS OF LIFE', '키오프', '키스오브라이프', '뮤직비디오', 'mv', '뮤비', 'kpop', '케이팝', '유튜브', '쥴리', '나띠', '벨', '하늘', '심혜원', '한쥴리', '원하늘', 'natty', 'haneul', 'belle', 'julie', '트레일러', '예고편', '스티키', 'Sticky', '여름', '여행', '티저', 'teaser', 'KISSOFLIFE', '키스오브라이프', 'Sticky']",KISS OF LIFE,501749721,1300000,674,
4wyDAA0TCfM,예고 슈퍼맨 송일국과 힐링뽀시래기 대한민국만세 초등학생 됐어요유퀴즈온더블럭  YOU QUIZ ON THE BLOCK EP251,Entertainment,583973,< 1min,8761.0,751,2024-06-30,2024-07-01,"['유재석', '유퀴즈', '유퀴즈온더블럭', '조세호', '티빙에서스트리밍', '유퀴즈온더블럭', '유퀴즈', '유재석', '조세호', '티빙에서스트리밍']",유 퀴즈 온 더 튜브,678320101,961000,5082,"['tvN', '유퀴즈온더블럭', '유퀴즈온더튜브', '유퀴즈', '유재석', '조세호']"
eJCHKjt0MPw,BABYMONSTER  FOREVER MV,People & Blogs,10151297,1~5min,1015451.0,77357,2024-06-30,2024-07-01,"['BABYMONSTER', '베이비몬스터', '베몬', 'BABYMON', 'BAEMON', '하람', '아현', '루카', '치키타', '파리타', '로라', '아사', 'HARAM', 'AHYEON', 'RUKA', 'CHIQUITA', 'PHARITA', 'RORA', 'ASA', 'BABYMONSTER', '베이비몬스터', 'DigitalSingle', 'FOREVER', 'MV', 'OUTNOW', 'YG']",BABYMONSTER,2103207417,6160000,251,"['YG', 'Entertainment', 'YG', '와이지', 'K', 'pop', 'BABYMONSTER', '베이비몬스터', '베몬', '하람', '아현', '치키타', '아사', '로라', '루카', 'HARAM', 'AHYEON', 'CHIQUITA', 'ASA', 'RORA', 'RUKA', 'PHARITA', '파리타', 'RAMI', '라미']"
BHuue4ga-w0,드디어 드림하우스로 이사하는 날3도4촌 시작합니다 이효리 오징엇국,People & Blogs,864439,5~10min,17481.0,1103,2024-06-30,2024-07-01,"['이영자', '푸드테퀸이영자', '이영자', '이영자랑', '이영자드림하우스', '이효리', '오징어뭇국']","푸드테퀸, 이영자",616000,154000,2,"['이영자', '이영자유튜브', '푸드테퀸이영자', '푸드테퀸', '연예인이영자', '이영자랑', '이영자드림하우스', '이영자3도4촌']"
05jT2X15DAU,망치 어디 있어요?,Comedy,1217588,5~10min,26487.0,2679,2024-06-29,2024-07-01,"['너덜트', 'nerdult', '코믹숏무비', '유현규', '전상협', '임재형', '스케치코미디', 'sketch comedy', 'skit', 'short movie', 'comic movie', 'comedy movie', 'short video', 'comic video', 'comedy video', '숏박스', 'shortbox', '띱', 'deep', '싱글벙글', '김의성', '스릴러', '공포', '액션', '영화', '단편영화', '단편', '철물점', '망치', '톱', '배우', '영화배우', '미스터션샤인', '코믹숏무비', '너덜트', '철물점']",너덜트,363455055,1890000,86,
ZhoBk0B5p3U,56회 하이라이트 아줌마 신조어 잘 알지? 이정은 앞에서 대놓고 MZ 용어 쓰다가 수법 다 들킨 양아치들  낮과 밤이 다른 그녀  JTBC 240630 방송,Entertainment,369151,5~10min,3078.0,119,2024-06-30,2024-07-01,"['낮과밤이다른그녀', '낮과밤이다른그녀하이라이트', '이정은', '정은지', '최진혁', '백서후', '김지하', 'JTBC낮과밤이다른그녀', '낮과밤이다른그녀5회', '낮과밤이다른그녀6회', 'JTBC드라마', '토일드라마', '주말드라마', 'JTBC토일드라마', 'JTBC주말드라마', '이정은낮과밤이다른그녀', '정은지낮과밤이다른그녀', '최진혁낮과밤이다른그녀', '낮과밤이다른그녀공식영상', '드라마하이라이트', '5회하이라이트', 'Lee Jung Eun', '낮과밤이다른그녀', '하이라이트', '이정은', '정은지', '최진혁', '티빙에서스트리밍']",JTBC Drama,5705132091,4870000,30962,"['K', 'DRAMA', 'KDRAMA', '드라마', 'JTBC', 'JTBC', 'Drama']"
FhsC-DqndTA,부산바다낚시 처음 간 우즈벡 아저씨들의 반응  어몽오리뽀3,Travel & Events,1273305,30~60min,41457.0,3441,2024-06-29,2024-07-01,,곽튜브,499120094,2020000,354,
5UoDn3xAe6k,놀면 뭐하니? HARD 완전체 최초 공개!  놀면뭐하니? 유재석 샤이니 MBC240629방영,Entertainment,861001,10~30min,33952.0,5320,2024-06-29,2024-07-01,"['놀면 뭐하니?', '놀면뭐하니', '유재석', '놀면뭐하니', '놀뭐', '유재석', '우리들의', 'SHINee']",놀면 뭐하니?,1304122746,1430000,1888,
KkCXLABwHP0,I Built 100 Homes And Gave Them Away!,Entertainment,48390459,5~10min,4172043.0,173715,2024-06-29,2024-07-01,,MrBeast,53334114736,294000000,804,"['mrbeast6000', 'beast', 'mrbeast', 'Mr', 'Beast', 'mr']"
hbcGx4MGUMg,LISA  ROCKSTAR Official Music Video,Music,55682458,1~5min,4423576.0,387961,2024-06-28,2024-07-01,"['Blackpink', 'Lisa', 'Music', 'Fashion', 'K-Pop', 'kpop', 'LLoud', 'dance', 'dancing', 'Thailand', 'Lalisa', 'Lalisa love me', 'Money Dance challenge', 'BLINKs', 'BLACKPINK Lisa', 'Lisa of BLACKPINK', 'LISA', 'ROCKSTAR']",LLOUD Official,71810747,2960000,4,
KyRW34nxZ5c,소근이 임신일기 08 성별공개!! 남편에게 깜짝으로 공개했는데 반응이 ㅋㅋㅋㅋㅋ,Entertainment,201301,10~30min,4519.0,330,2024-06-30,2024-07-01,"['소근커플', '소근', '커플', '소영', '근명', 'skcouple', '소근부부', '브이로그', 'vlog', '커플 브이로그', '부부 브이로그', '커플 유튜브', '부부', '성별', '성별공개', '12주', '임신12주차', '니프티', '니프티검사', '젠더리빌', '아들', '딸', '소근커플 딸']",소근커플 S.K.Couple,390985193,926000,551,"['소근커플', '소근', '커플', '소근부부', 'SoKuen', 'S', 'K', 'Couple', '부부', '신혼부부', '예비부부', '결혼', '브이로그', '커플', '브이로그', '부부', '브이로그', '음악', '음악', '커플', 'piano', 'guitar', 'music', 'couple', 'music']"
LDAVumLKwLo,ENG 다들 성심당 성심당 하길래 얼마나 맛있나 먹어봤더니 성심당 성심당ㅣ대전 성심당 빵 리뷰ㅣ할명수 ep189,Entertainment,1292413,10~30min,20602.0,1668,2024-06-28,2024-07-01,"['JTBCEntertainment', '예능', 'JTBC', '명수', 'Gpark', 'Parkmyungsoo', 'Halmyungsoo', '명수옹', '거성', '명수형', '박명수 레전드', '오분순삭', '무한도전', '무도', '무도 레전드', 'Halmyungsoo review', '박명수 리뷰', '할명수 리뷰', '성심당', '대전 성심당', '대전 명물', '안유진', '꿈돌이', '한화 이글스', '대전 여행', '대전 맛집', '튀김소보로', '명란바게트', '망고시루', '크로와상', '빵', '디저트 먹방', 'mukbang', 'asmr', 'bread review', 'dessert mukbang', '인사이드 아웃', '인사이드 아웃 2', '불안이', '할명수', '박명수', '성심당', '빵리뷰']",할명수,407309940,1440000,642,"['할명수', '박명수', '무한도전', '유재석', '하하', '정준하', '광희', 'JTBC', 'JTBC', 'Entertainment', '예능', '정형돈', '노홍철', '하와수', '오분순삭', '놀면뭐하니', '무도', '놀뭐', '노찌롱', '명수옹', '명수', 'Park', 'Myungsoo', 'Gpark', '사진사박씨', '레전드', '전설', '꿀잼']"
iHvTV3oLmKc,전참시 텃밭 가꾸고 직접 만든 황토 러닝머신에서 운동하는 이영자의 시골집 최초 공개!ㅣ이영자 MBC240629방송,Entertainment,874898,10~30min,9766.0,754,2024-06-30,2024-07-01,"['전지적참견시점', '전참시', '이영자', '전현무', '송은이', '양세형', '유병재', '홍현희', '참견', '일상', '탐구', '매니저', '연예인', '스타', '생활', '습관', '모습', '행동', '분석', 'MBC', 'MBC예능', '토요예능', 'T70517G', '240629', '이준', '이관희', '리틀포레스트', '시골', '전원생활', '돼지감자물', '인테리어', '동충하초', '계란', '오징어', '자연', '화이트앤우드', '텃밭', '채식', '고수', '황토', '운동', '러닝머신', '한식', '전지적참견시점', '엠뚜루마뚜루']",엠뚜루마뚜루 : MBC 공식 종합 채널,4930992684,2470000,9498,['엠뚜루마뚜루']
iMUhzmjh72o,RIIZE 성찬소희앤톤과 함께 이탈리안 음식을 가볍게 Groovin  김동 이동의 먹2U EP8,Music,507332,30~60min,40609.0,1842,2024-06-29,2024-07-01,"['먹2U', '김동이동의_먹2U', 'DOYOUNG', 'HAECHAN', 'SUNGCHAN', 'SOHEE', 'ANTON', 'RIIZE', '라이즈', 'NCT', 'NCT127', 'NCTDREAM']",NCT,1299594528,6200000,1131,"['채널NCT', 'NCT', '엔시티']"
vs71fEc1sos,QWER 첫 정산? l 최애의 아이들 시즌2 EP0,Entertainment,442117,10~30min,9013.0,920,2024-06-30,2024-07-01,"['qwer', '쵸단', '마젠타', '냥뇽녕냥', '히나', '시연', '이시연', '김계란', '김계란 QWER', 'QWER 예능', 'QWER 컨텐츠', '자컨', '최애의아이', '최애의아이들', '최애의아이돌', '고민중독', 'QWER 자컨', 'QWER 비하인드', '걸밴드의삶', '민머리극장', 'QWER', '최애의아이들', '시즌2']",QWER,319525393,888000,280,
iREapwdu3rc,최초공개 쯔양의 24시간! 동안 먹은 양이 xxxxx칼로리?! 배민 총 주문금액과 하루동안 얼마나 먹는지 대공개,People & Blogs,414072,10~30min,8610.0,982,2024-06-29,2024-07-01,"['real sound', '리얼사운드', 'social eating', 'mukbang', 'eating show', '먹방', '맛집', '쯔양', 'v-log', '브이로그', '쯔양 브이로그', '쯔양 v-log', '쯔양 vlog']",쯔양 브이로그  V-LOG TZUYANG,991972,88000,2,
LBvu6H8dox0,마지막으로 안아봐도 돼요?,Comedy,730204,1~5min,11399.0,1103,2024-06-30,2024-07-01,"['웃기시네', '스케치코미디', '동거']",웃기시네,258787403,591000,346,
TEADllvLoN8,서울에서 땅끝까지 2박 3일 대 감성여행  한국,Travel & Events,195506,10~30min,7214.0,561,2024-06-30,2024-07-01,['여행유튜버'],노마드션 No mad Shaun,86155266,540000,158,
dLzBmbQ7trM,강판에 힘들게 갈지말고 감자전 쉽게하세요장마철엔 이만한 간식이 없습니다,Howto & Style,73100,1~5min,1931.0,67,2024-06-30,2024-07-01,"['양장금주부요리', '양장금주부', '양장금', '감자전 맛있게 하는 방법', '감자전 양념장', '감자전 만드는 법', '감자전 맛있게 만드는 법', '감자전 만들기', '감자전 레시피', '감자전분 만들기', '감자채전', '감자채전 치즈', '감자채전 맛있게 하는 방법', '감자채전 부침가루 없이', '감자채전 에어프라이어', '감자채전 레시피', '감자부침개', '감자부침개 만들기', '감자부침개 맛있게 하는 방법', '감자부침개만드는법', '감자부침개 레시피', '감자전믹서기', '감자요리', '감자요리 레시피', '감자요리종류', '감자요리 맛있게 만드는 법', '간식만들기', '간식', '술안주', '술안주 만들기', '술안주 추천', '혼밥', '자취요리', '황금레시피', '레시피', 'k food', 'k-food', '맛있게 하는법', '전부치기', '전부침종류', '전부치기 꿀팁', '쑥갓전 만들기', '쑥갓요리', '쑥갓요리 종류', '쑥갓요리 레시피', '감자', '전부치기', '부침개']",양장금주부,352778959,1240000,1009,"['양장금주부', '푸드', '요리', 'korean', 'food', '집밥', '간단한요리', '맛있는요리', '쉬운요리', '초보요리', '음식', '맛있는음식', 'Food', '음식', '요리', 'Recipe', 'Howto', 'Style', '반찬', '만들기', 'cook', '도시락', '가정식', '간단요리', 'cooking', '한식', '간식', '반찬', '쿡방', '요리팁', '반찬추천', '냉장고', '반찬', '야채요리', 'Cooking', '레서피', '집반찬', 'korean', 'howtocook', 'korea', '다이어트', '황금레시피', '김치', '반찬', '찌개', '나물', '명절', '김장', '밥상', 'k', 'Food', '볶음', '조림', '채식', '쿠킹', 'Cook', '한국음식', '무침', '장아찌', '요리초보', '쉬운요리', '추천요리']"
6Mb8VCX8FTk,드릴 말씀이 있습니다,People & Blogs,309970,1~5min,7768.0,1447,2024-06-29,2024-07-01,,배블리[B.LOVELY MUKBANG],132090430,459000,352,
nijCVqJH5YM,또도가스 모기향 만들기,Howto & Style,666620,10~30min,23043.0,1592,2024-06-28,2024-07-01,"['사나고', '3D펜', '3Dpen', '만들기', 'making', '3d프린터', '3Dprinting', '사나고', '또도가스', '모기향']",사나고 Sanago,729080700,3550000,210,"['3dpen', 'making']"
DPKzqqfuY54,SUB 방구 얘기에 웃다가 갑자기 눈물 흘리는 레드벨벳의 하루  아이돌 인간극장,Music,268055,30~60min,18206.0,996,2024-06-29,2024-07-01,"['KBS', 'KBSKPOP', 'StudioK', '케이비에스', '케이팝', '스튜디오케이', '스튜디오K', '아이돌 인간극장', '아이돌 인생극장', '아인극', '인간극장', '아이돌인간극장', '하이퍼 페이크 리얼리티', '레드벨벳', 'redvelvet', '레벨', '아이린', '슬기', '웬디', '조이', '예리', 'IRENE', 'SEULGI', 'WENDY', 'JOY', 'YERI', '코스믹', 'cosmic', '레드벨벳', 'Cosmic', '아이돌인간극장', 'KBSKPOP']",아이돌 인간극장,66041510,220000,221,
CSIUfZd0xP8,편스토랑 시부모님께 임신 소식 알리기! 어머니 서아 동생 생겼어요 KBS 240628 방송,Entertainment,333051,10~30min,2672.0,156,2024-06-29,2024-07-01,"['KBS', '한국방송공사', 'mylovekbs', '예고', '티저', '몰카', '몰래카메라', '임신알리기', '임신소식', '육아', '박서아', '시부모', '임밍아웃하기', '임신몰카', '붐', '박유정', '이찬원', '류수영', '편스', '요리', '편스토랑', '신상출시편스토랑', '편스토랑', '이정현', '서아', '간단레시피', '레시피', '예능', 'KBS예능']",KBS 한국방송,2149000307,2180000,35431,"['KBS', '한국방송', 'k', 'pop', '방송', '엔터테인먼트', '슈돌', 'superman', '예능', '드라마', '다큐', '슈퍼맨이돌아왔다', 'drama', 'entertainment', 'korea']"
cFFGdu0QC6w,난생처음 딸 참관수업 가서 오열한 부부,People & Blogs,416169,5~10min,9920.0,801,2024-06-29,2024-07-01,"['부부', '결혼', '김계정', '계정', '김아내', '김딸', '유부남', '유부녀', '엄마', '아빠', '초딩', '잼민이', '참관수업', '학교', '초등학교', '오열', '눈물', '꽃게탕', '김계정', '참관수업', '오열']",김계정,398447209,769000,655,"['내계정을눌러라', '배그', '스트리머', '롤', '게임', '꿀잼', '내계정', '계정', '엉클좌', '존버', '존버맨']"
6ytyJxwicr8,놀면 뭐하니? 아츄! 내 맘에 러블리즈가 떠다니나봐  놀면뭐하니? 유재석 러블리즈 MBC240629방영,Entertainment,583553,10~30min,12098.0,1494,2024-06-29,2024-07-01,"['놀면 뭐하니?', '놀면뭐하니', '유재석', '놀면뭐하니', '놀뭐', '유재석', '우리들의', 'Lovelyz']",놀면 뭐하니?,1304122746,1430000,1888,
ebzStdcB5i0,편의점 알바 시뮬 결국 개 큰 대형마트가 되어버렸습니닼ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,Gaming,504266,10~30min,42843.0,1991,2024-06-29,2024-07-01,"['혜안', '혜안', '병맛게임']",혜안,1577335932,2390000,1495,['게임']
1FxZZWHpnTc,1인 소속사 사무실 인테리어 대작전,People & Blogs,517607,10~30min,13946.0,818,2024-06-28,2024-07-01,"['일상 브이로그', '자취 브이로그', '사무실 인테리어', '인테리어 브이로그', '여행 유튜버', '여행 브이로그']",원지의하루,159826523,931000,298,"['여행유튜버', '세계여행', '일상브이로그', '여행브이로그']"
jqvLmbs9zDk,경력직 서진이네에 신입 고민시의 등장이라 재밌어지겠네 highlight 유료광고포함 서진이네2 EP1,Entertainment,579160,10~30min,4022.0,711,2024-06-28,2024-07-01,"['jinnyskitchen2', '고민시', '나영석', '박서준', '서진이네2', '식당', '요리', '음식', '이서진', '정유미', '최우식', '티빙에서스트리밍', '서진이네2', '이서진', '정유미', '박서준', '최우식', '고민시', '티빙에서스트리밍']",tvN,7245293492,4200000,94538,"['tvN', 'CJE', 'M', '티비엔', '티비앤', '티브이엔']"
SYiXru9iZWI,소맥대전쟁 3,Film & Animation,2000628,5~10min,45453.0,2053,2024-06-28,2024-07-01,"['게임 만화', '병맛', '웃긴', '만화', '소맥거핀', '애니메이션', '게임 애니메이션', '웃긴 만화', '병맛 만화', '소맥거핀 애니메이션', '소맥거핀 만화', '영화/애니메이션', '게임', '코미디', '소맥', 'somacguffin', 'somacguffin animation', 'animation', 'meme', '소맥대전쟁', '냥코', '냥코대전쟁', 'battle cats', '소맥대전쟁 3', '소맥거핀', '냥코대전쟁', 'battlecats']",소맥거핀,2767709408,7470000,397,"['일상', '만화', '게임만화', '일상만화', '소맥거핀', '소맥거핀', '애니메이션', '유튜브', '유튜브', '애니메이션', '유튜브', '시리즈', '엔터테인먼트', '영화', '애니메이션', '인물', '블로그', '코미디', '노하우', '스타일', '소맥거핀', '만화', '만화', '영화', '액션', '어드벤처', '게임', '믹스', '최근에', '업로드한', '동영상', '실시간', '감상한', '동영상', '애니메이션', 'animation', 'Animation', 'Cartoon']"
SOuhOao8WBg,가로 직캠 김다현스미다 아이코  돼지토끼 불후의 명곡2 전설을 노래하다Immortal Songs 2  KBS 240622 방송,Music,138785,1~5min,3474.0,961,2024-06-29,2024-07-01,"['불후의명곡', '리메이크', '음악예능', '노래대결', '전설', '세대공감', '가요', '추억', '명곡', 'ImmortalSongs2', '불후의명곡', '리메이크', '음악예능', '노래대결', '전설', '세대공감', '가요', '추억', '명곡', 'ImmortalSongs2']",KBS 레전드 케이팝,1380536747,1510000,21195,"['KPOP', '골든케이팝', 'KBS', 'goldenkpop', 'KBS1', 'KBS2', '음악', 'music', '명곡', '띵곡', '케이팝', '아이돌', '트로트', '열린음악회', '레전드', '케이팝', 'Legend', 'kpop']"
zGBbaxzxrQw,앵콜캠4K 라이즈 Boom Boom Bass 인기가요 1위 앵콜 직캠 RIIZE Encore Fancam  SBS Inkigayo 240630,Entertainment,150298,1~5min,10493.0,986,2024-06-30,2024-07-01,"['Inkigayo', '인기가요직캠', '안방1열직캠', '스브스케이팝', '스브스 직캠', '인기가요', '인가', '음방', '음악방송', 'RIIZE', '라이즈', 'Boom Boom Bass', '라이즈 직캠', '라이즈 페이스캠', '라이즈 컴백', '라이즈 신곡', '라이즈 노래', '라이즈 무대', '라이즈 크롭티', '라이즈 안무', '라이즈 인가', '라이즈 음방', '라이즈 인기가요', '쇼타로', '은석', '성찬', '원빈', '소희', '앤톤', 'SHOTARO', 'EUNSEOK', 'SUNGCHAN', 'WONBIN', 'SOHEE', 'ANTON', '인기가요1위', '라이즈', 'RIIZE_BoomBoomBass']",SBSKPOP X INKIGAYO,6790249238,8060000,36337,"['SBS', '생방송', '인기가요', '출연', '가수', 'entertainment', 'BTS', '방탄소년단', '엑소', 'exo', '트와이스', 'TWICE', '블랙핑크', 'Blackpink', '마마무', '여자친구', '레드벨벳', 'kpop', 'sbs', 'kpop', 'play', '모모랜드', 'MOMOLAND', 'EXID', '오마이걸', '위너', 'iKON', '워너원', 'AB6IX', '러블리즈', 'Lovelyz', '아이즈원', 'IZONE', '아이오아이', '빅뱅', 'BIGBANG', '선미', 'sunmi', '청하', 'chungha', '아스트로', '골든차일드', '더보이즈', '위키미키', '구구단', '우주소녀', '라붐', '다이아', '에이프릴', '세븐틴', 'GOT7', '뉴이스트', '소녀시대', '원더걸스', 'TVXQ', '인피니트', 'TXT', 'sbs', 'kpop', '음방']"
wkh7JQ9AybA,한혜진 별장 사생활 침해 문제 전부 말씀드립니다,Entertainment,1355819,10~30min,20303.0,2112,2024-06-27,2024-07-01,"['한혜진', '한혜진 레전드', '한혜진 예능', '한혜진 나혼산', '한혜진 운동', '한혜진 관리', '한혜진 템', '모델 한혜진', '한혜진 모음', '다이어트', '자기관리', 'vlog', '나혼자산다 한혜진', '한혜진 식단', '한혜진 유튜브', '한혜진 자기관리', '한혜진 시골', '한혜진 강원도', '한혜진 홍천', '한혜진 별장', '별장 보안', 'ADT캡스', '무단침입', '짠한형 신동엽', '기안84', '한혜진 기안84', '이시언', '한혜진 이시언', '기안84 한혜진', '신동엽', '신동엽 한혜진', '보안 업체', '한혜진 보안', '홍천 별장 침입', '시골 생활', 'CCTV', '실제상황', '한혜진', '시골별장', '무단침입']",한혜진 Han Hye Jin,298096705,735000,382,
uBLIkNJVzfM,ENG 여자고등학교에 라이즈가 비밀 전학을 왔다고?!   비밀 전학생 Ep02,Music,468939,10~30min,29083.0,1418,2024-06-28,2024-07-01,"['비밀전학생', '라이즈', '원빈', '성찬', '쇼타로', '은석', '소희', '앤톤', '문세윤', '스쿨어택', 'Get A Guitar', 'love119', 'boom boom bass', '브리즈', '스쿨어택라이즈', '라이즈스쿨어택', '라이즈', 'getaguitar', 'Love119', 'boomboombass', '문세윤', '비밀전학생']",스튜디오 피넛버터 - Studio Peanut Butter,296524866,723000,419,"['예능', '피넛버터', '스튜디오피넛버터', 'LOVE', '사이다', '팩폭', '매운맛', '문세윤', '노래', '라이브', '플레이리스트', '발라드', '노래자랑', '킬링보이스', '힐링', '추억노래', '감성', '전부노래잘함', '가수', '깜짝이벤트', '슈가맨', '싱어게인']"
zOTbP1DScmY,더 먹고 싶지만 구하기 힘든 한국 컵라면이니까 딱 10컵만 먹는다는 북마케도니아 처남,Entertainment,189726,10~30min,14204.0,1164,2024-06-29,2024-07-01,"['국제커플', '라면먹방', '한국라면먹방', '한국라면 반응', '외국인 한국라면 먹방', '먹방', '라면', '육개장라면', '북마케도니아 처남', '북마케도니아 라면 먹방', '외국인', '외국인반응', '외국인먹방', '엔비커플', '나타샤', '병도', '마케도니아', '북마케도니아 가족', '북마케도니아 가족들 반응', '마케도니아 장인어른', '북마케도니아 처남 육개장라면 먹방', '외국인 라면 반응', '컵라면', '외국인 컵라면 먹방', '국제결혼', '국제연애', 'nb couple', 'natasha and bd', 'korean ramyeon', 'korean ramyeon mukbang', 'ramyeon reaction', '국제커플', '라면먹방', '외국인반응']",NB couple엔비커플,105610673,448000,152,"['nbcouple', '엔비커플', '엔비', 'nb', '국제커플', '외국인여자친구', '한국생활', '요리', '여행', '먹방', '커플', 'international', 'couple', 'AMWF', '커플', '국제부부', '유럽', '유럽여자', '외국인', '일상', '브이로그', 'prank', 'korean', 'boyfriend', 'Korean', 'husband', 'life', 'in', 'korea', 'prank', 'on', 'korean', 'boyfriend', '나타샤', '병도', '마케도니아', '북마케도니아', '반응', '패밀리', '마케도니아', '커플', 'amwf', '외국인', '마케도니아', '국제커플', '외국인', '아내', '장모님', '장인어른', '북마케도니아', '엔비커플', '나타샤', '병도', '외국인', '반응', '한식', '세계여행']"
F2RatglBz3M,우리집 최종회 요약본  아들을 죽인 고통 속에서 살아봐 김희선에 불맛제대로 보여주는 연우! 반전을 거듭하는 결말? BitterSweetHell MBC240629방송,Entertainment,175089,10~30min,1435.0,178,2024-06-29,2024-07-01,"['우리집', 'MBC금토드라마', '금토드라마', '주말드라마', 'BitterSweetHell', '김희선', '이혜영', '김남희', '연우', '황찬성', '권해효', '안길강', '재찬', '정건주', '신소율', '스릴러', '미스터리', '장르물', '코믹스릴러', '블랙코미디', '엠뚜루마뚜루', '거침없이하이킥', '요약본', '드라마요약본', 'OTT', '웨이브', '웨이브드라마', '넷플릭스', '쿠팡플레이', 'T60476G', '240629', '우리집', '김희선', '이혜영', '김남희', '연우', '블랙코미디', '스릴러', 'MBC', '금토드라마', 'BitterSweetHell']",MBCdrama,6187621462,5120000,64749,"['MBC', 'Drama', '한국', '마봉춘', '드라마', '사극', '로코']"
0B7hSsrA8EI,SEVENTEEN  MAESTRO Glastonbury 2024,Music,516276,1~5min,42812.0,942,2024-06-29,2024-07-01,"['bbc', 'music']",BBC Music,2378787528,3490000,5814,"['BBC', 'Music', 'Introducing', 'live', 'performance', 'sessions']"
tfegKPO1N_4,Smeraldo Garden Marching Band feat Loco,Music,897230,1~5min,73731.0,0,2024-06-28,2024-07-01,"['Jimin', '지민 (Jimin)', 'Loco', '로꼬', 'Smeraldo Garden Marching Band (feat. Loco)']",Jimin - Topic,153587935,1710000,42,
6iQWkchUVto,의외의 운동 재능돌 Feat 아이린 슬기 호주타잔,Sports,1314671,30~60min,26624.0,2919,2024-06-27,2024-07-01,"['김종국', '짐종국', '런닝맨', '미우새', '헬스', '운동', '유재석', '하하', '이광수', '송지효', '스포츠', '짐종국', '김종국', '레드벨벳']",김종국 GYM JONG KOOK,440850662,3020000,279,"['짐종국', '김종국', '운동', '헬스', '런닝맨', '미우새', '헬창', '축구', '프리미어리그', '건강']"
FWb22ETaQy8,6회 선공개 이정은 정체 발각 위기 정은지 찾으러 온 최진혁!  낮과 밤이 다른 그녀 6월 30일일 밤 10시 30분 방송!,Entertainment,327976,1~5min,2798.0,157,2024-06-30,2024-07-01,"['낮과밤이다른그녀', '이정은', '정은지', '최진혁', '김아영', 'JTBC낮과밤이다른그녀', '낮과밤이다른그녀6회선공개', '낮과밤이다른그녀선공개', '이정은낮과밤이다른그녀', '정은지낮과밤이다른그녀', '최진혁낮과밤이다른그녀', '이정은드라마', '정은지드라마', '최진혁드라마', '드라마', '드라마미리보기', '드라마티저', '토일드라마', 'JTBC드라마', 'JTBC토일드라마', '드라마낮과밤이다른그녀', '낮과밤이다른그녀공식영상', '낮과밤이다른그녀', 'JTBC토일드라마', '이정은', '정은지', '최진혁', '티빙에서스트리밍']",JTBC Drama,5705132091,4870000,30962,"['K', 'DRAMA', 'KDRAMA', '드라마', 'JTBC', 'JTBC', 'Drama']"
T4ylPWlBaRA,홈메이드 또순이네  된장찌개 하나로 빌딩을 세운 전설의 맛을 13 가격으로 집에서 도전! 토시살  된찌 레시피,Entertainment,917489,10~30min,13527.0,1081,2024-06-27,2024-07-01,"['요리', '레시피', '육식', '고기', '육식맨', '고기요리', 'YOOXICMAN', '또순이네', '토시살', '된장찌개', '소고기', '소고기 된장찌개', '토시살 된장찌개']",육식맨 YOOXICMAN,329732724,1210000,262,"['육식맨', 'YOOXICMAN', '육식', '고기요리', '고기', '스테이크', '수비드', '오븐요리', '육류', '소고기', '돼지고기', '닭고기', '양고기']"
DYn0MnrXU6Q,전지적 참견 시점 선공개 이영자의 드림 하우스 대공개! 화사한 주방부터 시장급 텃밭까지 MBC 240629 방송,Entertainment,379372,1~5min,2550.0,179,2024-06-28,2024-07-01,"['전지적 참견시점', '선공개', '이영자', '친구', '힐링', '해방일지', '전현무', '송은이', '양세형', '유병재', '홍현희', '이준']",MBCentertainment,17611068830,9040000,104384,"['MBC', 'entertainment', '예능', '무한도전', '오분순삭', 'KPOP', '아이돌', '리얼리티', '버라이어티', '한국', 'TV', 'comedy', 'gag', 'show']"
18KuDtC4CF0,가렌 1위에게 강의받은 가렌의 황태자 감스트 장인초대석 테스터훈,Gaming,330183,10~30min,5253.0,796,2024-06-28,2024-07-01,"['테스터훈', '게임', 'game', '리그오브레전드', 'league of legends', '장인초대석', '초대석', '뉴메타', '가렌', '테스터훈', '장인초대석', '감스트']",테스터훈 TesterHoon,1414509380,1360000,3788,"['테스터훈', 'testerhoon', '게임', 'game', '모바일게임', '모바일', '핸드폰', 'league', 'of', 'legends', '리그오브레전드', '롤', 'lol', '테스트', 'test', '체험', '실험', '개그', '웃긴영상', 'fun']"
o3UXEVDYHI4,바닥이 없는 어둠에 빠진 것 같아요 버려진 폴드고양이 가족에게 비극이 찾아왔어요,Pets & Animals,217695,10~30min,11421.0,867,2024-06-27,2024-07-01,['고양이범백'],무겐의 냥다큐,22772603,94800,451,"['고양이', '길고양이', '캣대디', 'cat', 'neko', '캣맘', '길냥이']"
